id,scan_id,name,severity,confidence,url,parameter,description,is_false_positive,ml_confidence,created_at
86,3,X-Content-Type-Options Header Missing,low,0.7,https://rancherscafe.com/_next/static/chunks/webpack-c8b05d059bbaeeaf.js,x-content-type-options,"The Anti-MIME-Sniffing header X-Content-Type-Options was not set to 'nosniff'. This allows older versions of Internet Explorer and Chrome to perform MIME-sniffing on the response body, potentially causing the response body to be interpreted and displayed as a content type other than the declared content type. Current (early 2014) and legacy versions of Firefox will use the declared content type (if one is set), rather than performing MIME-sniffing.",,,2025-11-22T19:34:24.053183+00:00
87,3,Modern Web Application,info,0.7,https://rancherscafe.com/,,The application appears to be a modern web application. If you need to explore it automatically then the Ajax Spider may well be more effective than the standard one.,,,2025-11-22T19:34:24.058975+00:00
88,3,Retrieved from Cache,info,0.7,https://rancherscafe.com/_next/static/chunks/pages/_app-173304426928bcad.js,,"The content was retrieved from a shared cache. If the response data is sensitive, personal or user-specific, this may result in sensitive information being leaked. In some cases, this may even result in a user gaining complete control of the session of another user, depending on the configuration of the caching components in use in their environment. This is primarily an issue where caching servers such as ""proxy"" caches are configured on the local network. This configuration is typically found in corporate or educational environments, for instance.",,,2025-11-22T19:34:24.064177+00:00
89,3,Strict-Transport-Security Header Not Set,low,0.9,https://rancherscafe.com/,,HTTP Strict Transport Security (HSTS) is a web security policy mechanism whereby a web server declares that complying user agents (such as a web browser) are to interact with it using only secure HTTPS connections (i.e. HTTP layered over TLS/SSL). HSTS is an IETF standards track protocol and is specified in RFC 6797.,,,2025-11-22T19:34:24.068498+00:00
90,3,X-Content-Type-Options Header Missing,low,0.7,https://rancherscafe.com/,x-content-type-options,"The Anti-MIME-Sniffing header X-Content-Type-Options was not set to 'nosniff'. This allows older versions of Internet Explorer and Chrome to perform MIME-sniffing on the response body, potentially causing the response body to be interpreted and displayed as a content type other than the declared content type. Current (early 2014) and legacy versions of Firefox will use the declared content type (if one is set), rather than performing MIME-sniffing.",,,2025-11-22T19:34:24.073600+00:00
91,3,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://rancherscafe.com/,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-22T19:34:24.080325+00:00
92,3,Strict-Transport-Security Header Not Set,low,0.9,https://rancherscafe.com/_next/static/chunks/pages/_app-173304426928bcad.js,,HTTP Strict Transport Security (HSTS) is a web security policy mechanism whereby a web server declares that complying user agents (such as a web browser) are to interact with it using only secure HTTPS connections (i.e. HTTP layered over TLS/SSL). HSTS is an IETF standards track protocol and is specified in RFC 6797.,,,2025-11-22T19:34:24.084541+00:00
93,3,X-Content-Type-Options Header Missing,low,0.7,https://rancherscafe.com/_next/static/chunks/pages/_app-173304426928bcad.js,x-content-type-options,"The Anti-MIME-Sniffing header X-Content-Type-Options was not set to 'nosniff'. This allows older versions of Internet Explorer and Chrome to perform MIME-sniffing on the response body, potentially causing the response body to be interpreted and displayed as a content type other than the declared content type. Current (early 2014) and legacy versions of Firefox will use the declared content type (if one is set), rather than performing MIME-sniffing.",,,2025-11-22T19:34:24.089007+00:00
94,3,Retrieved from Cache,info,0.7,https://rancherscafe.com/_next/static/WfFxlMALGwYvrM7L9Lipn/_buildManifest.js,,"The content was retrieved from a shared cache. If the response data is sensitive, personal or user-specific, this may result in sensitive information being leaked. In some cases, this may even result in a user gaining complete control of the session of another user, depending on the configuration of the caching components in use in their environment. This is primarily an issue where caching servers such as ""proxy"" caches are configured on the local network. This configuration is typically found in corporate or educational environments, for instance.",,,2025-11-22T19:34:24.094008+00:00
95,3,Strict-Transport-Security Header Not Set,low,0.9,https://rancherscafe.com/_next/static/WfFxlMALGwYvrM7L9Lipn/_buildManifest.js,,HTTP Strict Transport Security (HSTS) is a web security policy mechanism whereby a web server declares that complying user agents (such as a web browser) are to interact with it using only secure HTTPS connections (i.e. HTTP layered over TLS/SSL). HSTS is an IETF standards track protocol and is specified in RFC 6797.,,,2025-11-22T19:34:24.100592+00:00
96,3,X-Content-Type-Options Header Missing,low,0.7,https://rancherscafe.com/_next/static/WfFxlMALGwYvrM7L9Lipn/_buildManifest.js,x-content-type-options,"The Anti-MIME-Sniffing header X-Content-Type-Options was not set to 'nosniff'. This allows older versions of Internet Explorer and Chrome to perform MIME-sniffing on the response body, potentially causing the response body to be interpreted and displayed as a content type other than the declared content type. Current (early 2014) and legacy versions of Firefox will use the declared content type (if one is set), rather than performing MIME-sniffing.",,,2025-11-22T19:34:24.105177+00:00
97,3,Retrieved from Cache,info,0.7,https://rancherscafe.com/_next/static/chunks/pages/_error-b3794df6a05756a6.js,,"The content was retrieved from a shared cache. If the response data is sensitive, personal or user-specific, this may result in sensitive information being leaked. In some cases, this may even result in a user gaining complete control of the session of another user, depending on the configuration of the caching components in use in their environment. This is primarily an issue where caching servers such as ""proxy"" caches are configured on the local network. This configuration is typically found in corporate or educational environments, for instance.",,,2025-11-22T19:34:24.113244+00:00
98,3,Strict-Transport-Security Header Not Set,low,0.9,https://rancherscafe.com/_next/static/chunks/pages/_error-b3794df6a05756a6.js,,HTTP Strict Transport Security (HSTS) is a web security policy mechanism whereby a web server declares that complying user agents (such as a web browser) are to interact with it using only secure HTTPS connections (i.e. HTTP layered over TLS/SSL). HSTS is an IETF standards track protocol and is specified in RFC 6797.,,,2025-11-22T19:34:24.121019+00:00
99,3,X-Content-Type-Options Header Missing,low,0.7,https://rancherscafe.com/_next/static/chunks/pages/_error-b3794df6a05756a6.js,x-content-type-options,"The Anti-MIME-Sniffing header X-Content-Type-Options was not set to 'nosniff'. This allows older versions of Internet Explorer and Chrome to perform MIME-sniffing on the response body, potentially causing the response body to be interpreted and displayed as a content type other than the declared content type. Current (early 2014) and legacy versions of Firefox will use the declared content type (if one is set), rather than performing MIME-sniffing.",,,2025-11-22T19:34:24.127318+00:00
100,3,Retrieved from Cache,info,0.7,https://rancherscafe.com/_next/static/WfFxlMALGwYvrM7L9Lipn/_ssgManifest.js,,"The content was retrieved from a shared cache. If the response data is sensitive, personal or user-specific, this may result in sensitive information being leaked. In some cases, this may even result in a user gaining complete control of the session of another user, depending on the configuration of the caching components in use in their environment. This is primarily an issue where caching servers such as ""proxy"" caches are configured on the local network. This configuration is typically found in corporate or educational environments, for instance.",,,2025-11-22T19:34:24.132065+00:00
